acquisition_campaignID,NPU_Count,First_GMV,Avg_First_Amount,Median_First_Amount,Total_First_Discount,Avg_First_Discount,Dominant_First_Category,Dominant_Promotion_Type,First_month_min,First_month_max,First_Subsidy_Rate,Repeat_Rate,D7_Retention,D30_Retention,D60_Retention,Avg_Post_Tx,Avg_Post_GMV,Avg_Post_Discount,Post_Non_Promo_Tx_Share,Avg_Post_Category_Count,Avg_Post_Merchant_Count
8932,3740,100459175,26860.741978609625,20000.0,37400000,10000.0,Access_Service,voucher,2022-08-19 11:53:33.831,2022-12-31 22:50:08.761,0.3722905349362067,0.288235294117647,0.1587074635401772,0.2928679817905918,0.3425443169968717,2.050534759358289,197834.335026738,5525.0569518716575,0.8323119050723693,0.4286096256684492,0.6088235294117647
8933,136,1613000,11860.29411764706,10000.0,680000,5000.0,Access_Service,voucher,2022-08-22 19:10:48.687,2022-12-31 12:54:45.260,0.4215747055176689,0.5735294117647058,0.4,0.5648148148148148,0.6265060240963856,3.794117647058824,88784.11029411765,6227.941176470588,0.8817829457364341,0.7058823529411765,1.0
8934,178,76379198,429096.6179775281,295179.0,6230000,35000.0,Obligation_Payment,voucher,2022-08-20 20:18:22.100,2022-12-23 10:33:39.667,0.0815667113969958,0.6235955056179775,0.2022471910112359,0.5,0.6028368794326241,3.865168539325843,695953.3707865168,13297.91011235955,0.7020348837209303,1.0786516853932584,1.4606741573033708
8935,43,5266846,122484.7906976744,80963.0,860000,20000.0,Obligation_Payment,voucher,2022-08-19 20:45:59.420,2022-12-31 21:30:52.355,0.1632855792631871,0.7441860465116279,0.45,0.7096774193548387,0.85,6.3023255813953485,2163422.046511628,37511.395348837206,0.7011070110701108,1.4651162790697674,2.3488372093023258
8936,22,3549367,161334.86363636365,165000.0,440000,20000.0,Obligation_Payment,voucher,2022-08-26 20:03:51.305,2022-11-22 11:32:33.842,0.1239657662901582,0.7272727272727273,0.5,0.6363636363636364,0.7333333333333333,17.636363636363637,3670453.454545455,32045.454545454544,0.8891752577319587,1.2272727272727273,2.0454545454545454
8937,24,43958764,1831615.1666666667,1638000.0,480000,20000.0,Obligation_Payment,voucher,2022-09-09 16:45:19.283,2022-12-13 18:32:51.387,0.0109193243012929,0.7916666666666666,0.4583333333333333,0.782608695652174,0.9230769230769232,5.25,3477945.9166666665,17583.333333333332,0.8333333333333334,1.4583333333333333,2.0416666666666665
8938,10,1649129,164912.9,167200.0,300000,30000.0,Obligation_Payment,voucher,2022-09-09 13:20:02.521,2022-12-12 16:00:47.716,0.1819142104711032,0.1,0.0,0.1111111111111111,0.1111111111111111,0.3,306724.2,0.0,1.0,0.1,0.3
8939,9,13840465,1537829.4444444445,1550000.0,225000,25000.0,Obligation_Payment,voucher,2022-09-22 07:39:15.052,2022-12-07 18:21:09.069,0.0162566792372944,0.8888888888888888,0.5555555555555556,0.75,1.0,6.555555555555555,4239486.666666667,30000.0,0.6779661016949152,2.0,3.4444444444444446
8940,26,2696390,103707.30769230767,87500.0,260000,10000.0,OnDemand_Service,voucher,2022-08-23 10:03:13.343,2022-12-28 18:31:25.423,0.0964252203872585,0.6538461538461539,0.4,0.5,0.6923076923076923,3.8461538461538463,419475.6538461539,8730.73076923077,0.86,1.3846153846153846,1.5
8941,9,3433923,381547.0,175000.0,90000,10000.0,Goods_Transaction,voucher,2022-09-22 17:48:04.092,2022-12-15 01:59:40.137,0.0262090908852644,0.4444444444444444,0.3333333333333333,0.5714285714285714,0.5,2.0,278809.8888888889,16666.666666666668,0.5555555555555556,1.0,1.2222222222222223
8942,75,32738874,436518.32,276500.0,750000,10000.0,Goods_Transaction,voucher,2022-10-05 21:59:30.477,2022-12-31 17:08:44.759,0.0229085459689297,0.6,0.3823529411764705,0.6176470588235294,0.7857142857142857,3.92,946253.2933333332,12199.866666666669,0.8605442176870748,0.9733333333333334,1.28
8943,20,4264544,213227.2,185500.0,800000,40000.0,Unknown_Group,voucher,2022-08-29 13:47:20.423,2022-12-28 20:41:05.432,0.187593327680521,0.55,0.4210526315789473,0.5333333333333333,0.8888888888888888,3.15,611216.05,45900.0,0.4126984126984127,1.05,1.7
8944,6,504000,84000.0,84000.0,180000,30000.0,Interactive_Service,voucher,2022-09-02 14:39:20.428,2022-12-14 14:47:35.139,0.3571428571428571,0.6666666666666666,0.1666666666666666,0.6,1.0,3.333333333333333,721728.0,25833.33333333333,0.65,1.5,2.0
8945,35,19509750,557421.4285714285,190000.0,700000,20000.0,Interactive_Service,voucher,2022-08-23 10:58:30.725,2022-12-30 11:35:22.634,0.0358794961493612,0.8857142857142857,0.5588235294117647,0.84375,0.8571428571428571,18.02857142857143,12422387.771428572,14141.714285714286,0.9461172741679872,1.5142857142857142,1.9142857142857144
8947,1,4020240,4020240.0,4020240.0,200000,200000.0,Mobility_Service,voucher,2022-12-22 13:47:32.053,2022-12-22 13:47:32.053,0.0497482737349014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8949,1,390000,390000.0,390000.0,30000,30000.0,Mobility_Service,voucher,2022-11-27 10:46:55.353,2022-11-27 10:46:55.353,0.0769230769230769,1.0,0.0,1.0,0.0,2.0,603636.0,85000.0,0.0,1.0,2.0
8951,5,294000,58800.0,60000.0,100000,20000.0,Goods_Transaction,voucher,2022-10-06 06:30:21.734,2022-12-21 23:28:30.050,0.3401360544217687,0.8,0.6,1.0,1.0,2.2,155920.0,3000.0,0.9090909090909092,1.4,1.4
8952,5,321000,64200.0,66000.0,100000,20000.0,Goods_Transaction,voucher,2022-08-30 18:14:12.502,2022-12-16 18:43:59.837,0.3115264797507788,1.0,0.6,0.75,1.0,5.6,757246.2,39000.0,0.6785714285714286,3.2,4.2
8953,1,482920,482920.0,482920.0,30000,30000.0,Goods_Transaction,voucher,2022-11-06 10:56:37.038,2022-11-06 10:56:37.038,0.0621220906154228,1.0,0.0,1.0,0.0,4.0,233000.0,0.0,1.0,2.0,3.0
8954,1,401000,401000.0,401000.0,30000,30000.0,Goods_Transaction,voucher,2022-12-12 09:12:13.606,2022-12-12 09:12:13.606,0.0748129675810473,1.0,1.0,0.0,0.0,8.0,1123931.0,55000.0,0.75,2.0,5.0
8957,2,369000,184500.0,184500.0,60000,30000.0,Goods_Transaction,voucher,2022-08-25 23:11:59.063,2022-12-08 14:44:52.372,0.1626016260162601,1.0,0.0,1.0,1.0,2.0,215682.0,17500.0,0.5,1.5,1.5
8958,1,99000,99000.0,99000.0,15000,15000.0,Daily_Consumption,voucher,2022-12-10 14:13:41.648,2022-12-10 14:13:41.648,0.1515151515151515,1.0,1.0,0.0,0.0,5.0,2055200.0,30000.0,0.6,4.0,4.0
8960,1,55000,55000.0,55000.0,15000,15000.0,Daily_Consumption,voucher,2022-12-01 11:51:09.942,2022-12-01 11:51:09.942,0.2727272727272727,1.0,1.0,1.0,0.0,4.0,320000.0,40000.0,0.5,2.0,4.0
8964,5,562000,112400.0,111000.0,150000,30000.0,Daily_Consumption,voucher,2022-11-10 14:12:46.352,2022-12-22 11:07:35.423,0.2669039145907473,0.4,0.4,1.0,0.0,1.6,37800.0,2000.0,0.875,0.8,1.0
8985,66,11831434,179264.15151515152,166457.5,1320000,20000.0,Obligation_Payment,direct discount,2022-07-30 13:18:00.680,2022-09-22 21:37:37.402,0.1115672030964294,0.2727272727272727,0.1515151515151515,0.2121212121212121,0.2575757575757575,3.8181818181818175,1282893.2575757576,47990.0,0.2103174603174603,0.8484848484848485,1.9696969696969695
8992,6,1174000,195666.66666666663,170000.0,150000,25000.0,Unknown_Group,direct discount,2022-08-01 12:23:06.383,2022-08-07 07:32:35.701,0.1277683134582623,0.5,0.0,0.1666666666666666,0.3333333333333333,3.5,807018.3333333334,19000.0,0.6666666666666666,0.6666666666666666,1.1666666666666667
8993,10,974000,97400.0,74000.0,150000,15000.0,Financial_Service,direct discount,2022-08-07 21:27:48.371,2022-08-28 16:02:27.276,0.1540041067761807,0.9,0.4,0.7,0.8,4.5,343447.5,14000.0,0.7333333333333333,1.7,1.9
9006,7,12074450,1724921.4285714286,2500000.0,700000,100000.0,Goods_Transaction,direct discount,2022-08-20 08:49:14.392,2022-08-27 17:47:14.120,0.0579736551147257,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.2857142857142857,2.142857142857143,957350.7142857144,7000.0,0.8,0.7142857142857143,0.8571428571428571
9017,420,303497692,722613.5523809524,411346.5,21000000,50000.0,Obligation_Payment,voucher,2022-07-28 18:18:52.770,2022-08-23 23:11:32.621,0.0691932774236714,0.8238095238095238,0.1928571428571428,0.5476190476190477,0.7404761904761905,6.561904761904762,2243638.845238095,16532.75238095238,0.785921625544267,1.3761904761904762,1.8523809523809525
9018,48,26745271,557193.1458333334,387898.0,1440000,30000.0,Obligation_Payment,voucher,2022-08-04 20:07:09.727,2022-08-23 20:40:31.206,0.0538412940366167,0.8541666666666666,0.2083333333333333,0.5416666666666666,0.7708333333333334,6.979166666666667,2127319.833333333,22874.791666666668,0.7522388059701492,1.3958333333333333,2.0416666666666665
9019,26,27967342,1075667.0,659214.5,1820000,70000.0,Obligation_Payment,voucher,2022-08-07 20:47:44.921,2022-08-23 11:13:56.660,0.0650759017428256,0.9615384615384616,0.2692307692307692,0.7307692307692307,0.8076923076923077,6.076923076923077,2742115.3846153845,21384.615384615383,0.7025316455696202,1.6538461538461535,2.1923076923076925
9020,10,10000,1000.0,1000.0,9900,990.0,Goods_Transaction,voucher,2022-07-31 12:50:48.869,2022-09-25 16:01:15.752,0.99,0.6,0.2,0.5,0.6,3.4,77400.0,1396.0,0.8529411764705882,1.0,1.3
9036,3,527000,175666.66666666666,191000.0,45000,15000.0,Daily_Consumption,direct discount,2022-08-11 18:13:01.946,2022-08-24 11:37:18.653,0.0853889943074003,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,184116.66666666663,0.0,1.0,1.0,1.0
9037,676,374832397,554485.7943786982,378921.5,67600000,100000.0,Obligation_Payment,voucher,2022-08-02 20:48:00.562,2022-12-31 22:17:57.662,0.1803472713165719,0.408284023668639,0.1202435312024353,0.3226950354609929,0.5305466237942122,2.2677514792899407,1533600.8668639052,7409.816568047338,0.7286366601435095,0.6671597633136095,0.8920118343195266
9038,1,319105,319105.0,319105.0,30000,30000.0,Obligation_Payment,voucher,2022-12-16 14:41:02.208,2022-12-16 14:41:02.208,0.0940129424484104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9039,15,3248008,216533.86666666667,167381.0,750000,50000.0,Obligation_Payment,voucher,2022-10-27 20:25:11.096,2022-12-29 16:03:56.276,0.2309107613035436,0.2,0.0,0.2307692307692307,0.1,0.2666666666666666,90218.6,666.6666666666666,0.75,0.2,0.2
9050,2,240200,120100.0,120100.0,60000,30000.0,Goods_Transaction,direct discount,2022-08-03 16:18:05.267,2022-08-27 09:04:08.977,0.2497918401332223,1.0,1.0,1.0,1.0,5.5,445400.0,22500.0,0.7272727272727273,1.5,1.5
9057,113,20620818,182485.1150442478,130000.0,7347818,65024.93805309734,Unknown_Group,direct discount,2022-08-05 09:42:14.845,2022-09-30 17:49:49.278,0.3563300932096874,0.5752212389380531,0.168141592920354,0.4070796460176991,0.5398230088495575,2.84070796460177,425331.9203539823,20578.035398230088,0.7445482866043613,1.0884955752212389,1.345132743362832
9061,1,115000,115000.0,115000.0,36000,36000.0,Unknown_Group,direct discount,2022-09-25 10:37:51.783,2022-09-25 10:37:51.783,0.3130434782608696,1.0,0.0,1.0,1.0,4.0,522000.0,112000.0,0.5,3.0,3.0
9097,232,355601160,1532763.6206896552,1500000.0,18560000,80000.0,Obligation_Payment,direct discount,2022-08-08 12:09:48.410,2022-11-29 09:31:06.105,0.0521933055561461,0.1422413793103448,0.0689655172413793,0.0905172413793103,0.0969162995594713,0.6379310344827587,1941897.573275862,5778.017241379311,0.5878378378378378,0.2327586206896551,0.3362068965517241
9099,10,1200000,120000.0,112500.0,230000,23000.0,Unknown_Group,direct discount,2022-08-05 16:03:04.183,2022-09-26 21:08:21.832,0.1916666666666666,0.8,0.2,0.4,0.6,7.4,555728.8,12600.0,0.8783783783783784,2.0,2.1
9100,24,3215000,133958.33333333334,95000.0,1204000,50166.66666666666,Unknown_Group,direct discount,2022-08-05 23:05:49.774,2022-09-28 11:24:29.199,0.3744945567651633,0.75,0.25,0.625,0.7083333333333334,3.7916666666666665,275807.2916666667,22993.75,0.6813186813186813,1.7083333333333333,2.083333333333333
9139,261,3820000,14636.015325670498,10000.0,1305000,5000.0,Access_Service,voucher,2022-08-19 13:23:17.724,2022-10-11 07:48:54.647,0.3416230366492147,0.5478927203065134,0.2605363984674329,0.4406130268199233,0.5019157088122606,4.605363984674329,214919.7011494253,13529.885057471263,0.7346089850249584,0.8812260536398467,1.432950191570881
9140,24,3048453,127018.875,82239.0,360000,15000.0,Obligation_Payment,voucher,2022-08-20 19:55:26.805,2022-10-23 15:46:06.036,0.1180926850438566,0.5416666666666666,0.2916666666666667,0.4166666666666667,0.5416666666666666,6.125,1014700.4583333334,66138.25,0.3197278911564626,1.4166666666666667,3.0
9142,2,8348000,4174000.0,4174000.0,30000,15000.0,Obligation_Payment,voucher,2022-10-01 13:31:38.393,2022-10-07 14:23:54.774,0.003593675131768,0.5,0.5,0.5,0.5,13.5,7826085.5,38500.0,0.8148148148148148,1.0,2.5
9153,149,15555150,104396.9798657718,47500.0,5960000,40000.0,Interactive_Service,direct discount,2022-08-05 10:47:00.726,2022-10-21 08:11:39.069,0.3831528464849262,0.3422818791946309,0.1543624161073825,0.2751677852348993,0.3020134228187919,2.174496644295302,351217.8456375839,5905.838926174497,0.8148148148148148,0.6040268456375839,0.7651006711409396
9158,19,2136550,112450.0,104500.0,760000,40000.0,Interactive_Service,direct discount,2022-08-12 10:15:37.798,2022-09-05 17:40:11.183,0.3557136505113383,0.8421052631578947,0.3157894736842105,0.6842105263157895,0.7368421052631579,19.526315789473685,3173489.4210526315,15736.842105263158,0.9514824797843666,1.7894736842105263,2.631578947368421
9162,1,42750,42750.0,42750.0,18000,18000.0,Interactive_Service,direct discount,2022-08-31 10:34:19.835,2022-08-31 10:34:19.835,0.4210526315789473,1.0,0.0,0.0,0.0,2.0,38000.0,0.0,1.0,1.0,1.0
9167,463,11767640,25416.069114470843,10000.0,4167000,9000.0,Access_Service,voucher,2022-08-04 14:05:01.738,2022-09-05 23:35:02.176,0.3541066857925633,0.6781857451403888,0.3174946004319654,0.5269978401727862,0.6112311015118791,7.144708423326134,556550.6695464363,13150.194384449243,0.8225513905683193,1.0539956803455723,1.6220302375809936
9169,491,24683584,50272.06517311609,20000.0,4910000,10000.0,Access_Service,voucher,2022-08-04 15:44:09.436,2022-09-05 22:25:33.138,0.1989176288175979,0.6293279022403259,0.2545824847250509,0.4562118126272912,0.560081466395112,6.6456211812627295,785545.6802443992,9367.535641547862,0.8596383695985289,0.9959266802443992,1.45010183299389
9170,110,18931108,172100.9818181818,129500.0,1650000,15000.0,Goods_Transaction,voucher,2022-08-09 05:58:09.502,2022-08-26 14:07:54.957,0.08715813147334,0.7818181818181819,0.3272727272727272,0.5909090909090909,0.7090909090909091,6.381818181818182,844718.5454545454,7599.545454545455,0.896011396011396,1.3727272727272728,1.8272727272727276
9179,231,19763000,85554.11255411255,50000.0,4620000,20000.0,Daily_Consumption,direct discount,2022-08-19 22:15:02.062,2022-12-31 20:46:43.249,0.2337701765926225,0.4025974025974026,0.1941747572815534,0.4857142857142857,0.6231884057971014,2.4891774891774894,317661.29004329006,6199.12987012987,0.8643478260869565,0.670995670995671,0.8051948051948052
9185,2,136290,68145.0,68145.0,30000,15000.0,OnDemand_Service,voucher,2022-08-06 12:03:17.955,2022-08-11 19:12:38.156,0.2201188641866608,1.0,0.5,1.0,1.0,11.0,1216604.5,0.0,1.0,2.0,3.0
9189,3,1240500,413500.0,397700.0,45000,15000.0,Goods_Transaction,voucher,2022-09-14 16:04:03.960,2022-10-01 00:09:39.586,0.0362756952841596,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.333333333333333,1560380.3333333333,122333.33333333331,0.0,1.0,4.0
9206,13,247000,19000.0,19000.0,234000,18000.0,Interactive_Service,direct discount,2022-08-10 12:07:00.291,2022-08-23 05:07:44.220,0.9473684210526316,0.6153846153846154,0.4615384615384615,0.6153846153846154,0.6153846153846154,11.0,1866076.2307692308,4153.846153846154,0.958041958041958,1.3846153846153846,1.6153846153846154
9230,2,120000,60000.0,60000.0,20000,10000.0,Access_Service,direct discount,2022-08-24 12:14:46.065,2022-08-24 12:45:33.852,0.1666666666666666,0.5,0.0,0.0,0.0,0.5,10000.0,2500.0,0.0,0.5,0.5
9242,1,43000,43000.0,43000.0,20000,20000.0,Daily_Consumption,direct discount,2022-10-14 12:15:34.383,2022-10-14 12:15:34.383,0.4651162790697674,1.0,0.0,1.0,1.0,2.0,116000.0,0.0,1.0,1.0,1.0
9243,8,85000,10625.0,10000.0,40000,5000.0,Access_Service,voucher,2022-08-23 19:14:03.156,2022-09-25 12:50:33.900,0.4705882352941176,0.625,0.5,0.5,0.625,13.25,267375.0,10373.75,0.9339622641509434,1.0,2.0
9246,1,165000,165000.0,165000.0,10000,10000.0,Obligation_Payment,voucher,2022-09-19 08:34:04.401,2022-09-19 08:34:04.401,0.0606060606060606,1.0,0.0,1.0,1.0,13.0,7552698.0,10000.0,0.9230769230769232,2.0,3.0
9250,1,125000,125000.0,125000.0,20000,20000.0,Unknown_Group,voucher,2022-09-23 01:02:16.923,2022-09-23 01:02:16.923,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9251,1,108000,108000.0,108000.0,10000,10000.0,OnDemand_Service,voucher,2022-09-22 14:31:26.198,2022-09-22 14:31:26.198,0.0925925925925925,1.0,1.0,1.0,1.0,8.0,639190.0,10000.0,0.875,2.0,2.0
9268,2,1050500,525250.0,525250.0,30000,15000.0,Goods_Transaction,voucher,2022-08-26 22:16:37.753,2022-09-11 07:58:22.358,0.02855782960495,1.0,0.5,1.0,1.0,8.5,5484550.0,20000.0,0.7647058823529411,2.0,2.0
9269,5,1913000,382600.0,415000.0,75000,15000.0,Goods_Transaction,direct discount,2022-09-21 07:45:36.089,2022-09-30 23:49:37.719,0.0392054364871928,0.8,0.4,0.8,0.8,15.6,2779936.2,82594.0,0.6153846153846154,2.2,3.6
9274,3,220000,73333.33333333333,76000.0,45000,15000.0,Daily_Consumption,direct discount,2022-09-12 08:44:40.494,2022-09-17 14:24:30.820,0.2045454545454545,1.0,0.0,1.0,1.0,34.0,5048829.0,110333.33333333331,0.7745098039215687,3.6666666666666665,11.333333333333334
9283,7,6600963,942994.7142857144,779531.0,140000,20000.0,Goods_Transaction,voucher,2022-09-02 13:57:20.130,2022-09-30 20:30:48.964,0.0212090266223276,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.8571428571428571,7.142857142857143,1708945.2857142857,22642.85714285714,0.8,1.5714285714285714,2.142857142857143
9284,1,128000,128000.0,128000.0,25000,25000.0,Daily_Consumption,voucher,2022-09-15 11:16:12.769,2022-09-15 11:16:12.769,0.1953125,1.0,0.0,1.0,1.0,1.0,10000.0,0.0,1.0,1.0,1.0
9285,7,638150,91164.28571428572,99000.0,105000,15000.0,Daily_Consumption,direct discount,2022-09-22 07:15:18.849,2022-11-17 07:56:08.291,0.164538117997336,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.75,3.0,328659.71428571426,9285.714285714286,0.7142857142857143,1.2857142857142858,1.5714285714285714
9287,134,207882485,1551361.828358209,1446610.0,6700000,50000.0,Obligation_Payment,voucher,2022-09-06 21:22:22.102,2022-12-19 14:46:20.812,0.032229747494119,0.7238805970149254,0.2313432835820895,0.624,0.78,4.350746268656716,2805340.1268656715,7817.164179104478,0.8593481989708405,1.126865671641791,1.5149253731343284
9290,1,327806,327806.0,327806.0,10000,10000.0,Obligation_Payment,voucher,2022-08-20 23:53:15.722,2022-08-20 23:53:15.722,0.030505847971056,1.0,1.0,1.0,1.0,8.0,1338551.0,10000.0,0.75,2.0,4.0
9291,1,208680,208680.0,208680.0,15000,15000.0,Goods_Transaction,voucher,2022-08-17 08:22:51.249,2022-08-17 08:22:51.249,0.0718803910293272,1.0,1.0,1.0,1.0,8.0,3030558.0,10000.0,0.875,2.0,3.0
9298,1,248000,248000.0,248000.0,15000,15000.0,Daily_Consumption,direct discount,2022-09-27 14:46:02.364,2022-09-27 14:46:02.364,0.0604838709677419,1.0,0.0,0.0,1.0,1.0,265000.0,0.0,1.0,1.0,1.0
9307,1,10000,10000.0,10000.0,5000,5000.0,Access_Service,voucher,2022-09-01 07:00:23.823,2022-09-01 07:00:23.823,0.5,1.0,1.0,1.0,1.0,3.0,110000.0,0.0,1.0,1.0,1.0
9308,1,45000,45000.0,45000.0,10000,10000.0,Daily_Consumption,direct discount,2022-09-14 10:57:18.672,2022-09-14 10:57:18.672,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9310,2,247000,123500.0,123500.0,30000,15000.0,Daily_Consumption,direct discount,2022-09-01 10:00:30.130,2022-09-26 16:09:41.101,0.1214574898785425,1.0,0.5,0.5,1.0,15.0,1770522.5,62995.0,0.7666666666666667,2.0,4.5
9311,3,202000,67333.33333333333,59000.0,30000,10000.0,Financial_Service,direct discount,2022-09-08 09:48:35.666,2022-09-20 12:08:48.753,0.1485148514851485,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,35000.0,0.0,1.0,1.0,1.0
9317,2,81001,40500.5,40500.5,40000,20000.0,Goods_Transaction,voucher,2022-09-03 19:07:23.024,2022-09-06 19:01:09.688,0.4938210639374822,0.5,0.5,0.5,0.5,4.5,159800.0,15000.0,0.7777777777777778,2.0,2.5
9318,1,125000,125000.0,125000.0,15000,15000.0,Unknown_Group,voucher,2022-09-03 18:28:56.565,2022-09-03 18:28:56.565,0.12,1.0,0.0,0.0,1.0,1.0,125000.0,56000.0,0.0,1.0,1.0
9319,11,11000,1000.0,1000.0,10890,990.0,Goods_Transaction,voucher,2022-08-29 08:23:49.849,2022-09-14 09:45:11.465,0.99,0.8181818181818182,0.3636363636363636,0.5454545454545454,0.7272727272727273,20.0,559162.7272727273,7675.454545454545,0.8954545454545455,1.2727272727272727,2.1818181818181817
9320,1,105000,105000.0,105000.0,15000,15000.0,OnDemand_Service,voucher,2022-08-29 18:20:34.479,2022-08-29 18:20:34.479,0.1428571428571428,1.0,1.0,1.0,1.0,7.0,602300.0,0.0,1.0,3.0,5.0
9321,1,33000,33000.0,33000.0,15000,15000.0,Goods_Transaction,voucher,2022-08-28 15:49:19.711,2022-08-28 15:49:19.711,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9341,1,30000,30000.0,30000.0,10000,10000.0,Goods_Transaction,voucher,2022-08-21 15:01:20.025,2022-08-21 15:01:20.025,0.3333333333333333,1.0,1.0,1.0,1.0,30.0,1672311.0,392990.0,0.0333333333333333,6.0,16.0
9345,7,1490800,212971.42857142855,150000.0,280000,40000.0,Daily_Consumption,voucher,2022-09-28 10:16:58.628,2022-10-29 14:08:45.810,0.1878186208746981,0.7142857142857143,0.4285714285714285,0.4285714285714285,0.7142857142857143,2.142857142857143,180428.57142857145,1428.571428571429,0.9333333333333332,1.4285714285714286,1.5714285714285714
9350,5,934500,186900.0,207500.0,75000,15000.0,Goods_Transaction,voucher,2022-09-01 12:19:55.667,2022-09-25 17:58:23.235,0.0802568218298555,0.4,0.0,0.0,0.2,0.8,65340.0,0.0,1.0,0.6,0.8
9354,115,16321111,141922.70434782607,95000.0,2107683,18327.678260869565,Access_Service,direct discount,2022-08-22 10:02:10.210,2022-12-29 06:10:21.433,0.129138451420372,0.6086956521739131,0.1140350877192982,0.4392523364485981,0.5714285714285714,2.782608695652174,515854.2608695653,6191.304347826087,0.8625,0.8869565217391304,1.1130434782608696
9364,3,258000,86000.0,55000.0,45000,15000.0,Daily_Consumption,direct discount,2022-10-08 19:53:46.120,2022-11-09 13:32:11.079,0.1744186046511628,1.0,0.0,1.0,1.0,12.0,170000.0,3333.333333333333,0.9722222222222222,1.6666666666666667,1.6666666666666667
9386,244,167850818,687913.1885245901,434626.5,12200000,50000.0,Obligation_Payment,voucher,2022-08-26 09:05:45.487,2022-09-27 20:45:25.396,0.0726835897814927,0.7991803278688525,0.2540983606557377,0.6065573770491803,0.7418032786885246,4.209016393442623,2084687.5778688523,13883.606557377048,0.762414800389484,1.319672131147541,1.6967213114754098
9387,488,347853570,712814.6926229508,464754.0,24400000,50000.0,Obligation_Payment,voucher,2022-08-24 23:10:08.960,2022-09-27 20:22:33.142,0.0701444576233614,0.7950819672131147,0.2561475409836065,0.6065573770491803,0.7540983606557377,4.956967213114754,2398330.520491803,14864.879098360656,0.7701529557668458,1.2971311475409837,1.7950819672131149
9395,18,2335245,129735.83333333331,93250.0,270000,15000.0,Goods_Transaction,voucher,2022-08-24 22:10:08.905,2022-08-30 20:08:28.543,0.1156195602602724,0.8888888888888888,0.4444444444444444,0.7777777777777778,0.8888888888888888,6.611111111111111,870679.3333333334,7222.222222222223,0.9327731092436976,1.8333333333333333,2.2777777777777777
9413,7,1109000,158428.57142857142,130000.0,350000,50000.0,Unknown_Group,direct discount,2022-09-06 13:54:22.861,2022-09-28 21:02:51.928,0.3155996393146979,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.7142857142857143,5.142857142857143,389204.28571428574,17857.14285714286,0.7777777777777778,1.1428571428571428,1.5714285714285714
9416,2,603710,301855.0,301855.0,40000,20000.0,Unknown_Group,direct discount,2022-09-02 10:08:50.593,2022-09-02 10:48:27.514,0.0662569776879627,1.0,0.0,1.0,1.0,2.5,160500.0,8000.0,0.8,1.5,1.5
9421,4,470882,117720.5,115991.0,120000,30000.0,Goods_Transaction,direct discount,2022-09-13 15:53:11.143,2022-09-30 10:04:53.574,0.2548409155584626,0.75,0.25,0.5,0.75,4.25,366892.0,7500.0,0.8235294117647058,0.75,1.0
9422,8,160000,20000.0,20000.0,80000,10000.0,Access_Service,voucher,2022-09-20 18:08:15.295,2022-09-29 16:16:28.779,0.5,0.75,0.0,0.25,0.625,5.25,383831.5,13495.0,0.6904761904761905,1.375,2.5
9426,3,2071000,690333.3333333334,95000.0,60000,20000.0,Interactive_Service,direct discount,2022-09-07 10:38:26.588,2022-09-21 21:47:18.983,0.0289715113471752,1.0,0.6666666666666666,1.0,1.0,23.33333333333333,13070500.0,2333.333333333333,0.9714285714285714,1.3333333333333333,2.0
9427,1,95000,95000.0,95000.0,20000,20000.0,Interactive_Service,direct discount,2022-09-16 10:53:45.121,2022-09-16 10:53:45.121,0.2105263157894736,1.0,1.0,1.0,1.0,100.0,10840050.0,5000.0,0.99,2.0,2.0
9445,7,188000,26857.14285714286,28000.0,70000,10000.0,Internal_Service,voucher,2022-09-05 11:18:12.646,2022-09-19 10:37:13.340,0.3723404255319149,1.0,0.8571428571428571,1.0,1.0,42.0,1330850.0,25714.285714285717,0.9421768707482994,3.2857142857142856,4.857142857142857
9448,578,122120677,211281.4480968858,88900.0,8670000,15000.0,Goods_Transaction,voucher,2022-09-09 00:18:59.253,2022-10-01 20:10:56.465,0.0709953483143563,0.8200692041522492,0.513840830449827,0.7231833910034602,0.8027681660899654,11.103806228373704,1606894.899653979,10509.778546712803,0.9287940168276722,1.5622837370242215,1.9740484429065743
9470,1,50000,50000.0,50000.0,9000,9000.0,Goods_Transaction,voucher,2022-09-08 20:12:40.673,2022-09-08 20:12:40.673,0.18,1.0,1.0,1.0,1.0,2.0,55306.0,20000.0,0.5,2.0,2.0
