acquisition_campaignID,NPU_Count,First_GMV,Avg_First_Amount,Median_First_Amount,Total_First_Discount,Avg_First_Discount,Dominant_First_Category,Dominant_Promotion_Type,First_month_min,First_month_max,First_Subsidy_Rate
9948,1,63200,63200.0,63200.0,10000,10000.0,OnDemand_Service,voucher,2022-10-28 20:27:15.820,2022-10-28 20:27:15.820,0.15822784810126583
9957,2,60000,30000.0,30000.0,30000,15000.0,Interactive_Service,voucher,2022-11-01 19:10:02.513,2022-11-05 16:29:06.812,0.5
9958,2,253043,126521.5,126521.5,30000,15000.0,Goods_Transaction,voucher,2022-10-13 23:17:42.657,2022-10-20 17:57:37.678,0.11855692510759042
9963,1,324000,324000.0,324000.0,20000,20000.0,Goods_Transaction,voucher,2022-10-18 12:10:40.155,2022-10-18 12:10:40.155,0.06172839506172839
9964,10,14398745,1439874.5,1095562.0,200000,20000.0,Goods_Transaction,voucher,2022-11-04 19:53:47.139,2022-11-29 13:03:48.628,0.013890099449639535
9967,8,1104600,138075.0,100000.0,120000,15000.0,Goods_Transaction,voucher,2022-11-12 12:38:14.159,2022-11-26 12:08:20.256,0.10863661053775123
9974,7,654550,93507.14285714286,76000.0,140000,20000.0,Interactive_Service,direct discount,2022-10-17 12:27:14.396,2022-10-31 20:52:07.742,0.21388740355969751
9985,1,42000,42000.0,42000.0,10000,10000.0,Goods_Transaction,voucher,2022-11-21 17:30:10.825,2022-11-21 17:30:10.825,0.23809523809523808
9986,1,50000,50000.0,50000.0,30000,30000.0,Interactive_Service,direct discount,2022-11-06 10:13:45.922,2022-11-06 10:13:45.922,0.6
9987,1,114998,114998.0,114998.0,20000,20000.0,Goods_Transaction,voucher,2022-11-22 03:19:54.402,2022-11-22 03:19:54.402,0.17391606810553226
9995,15,1500000,100000.0,100000.0,750000,50000.0,Interactive_Service,direct discount,2022-10-19 09:22:28.973,2022-10-25 12:59:19.838,0.5
10029,1,54000,54000.0,54000.0,15000,15000.0,Internal_Service,direct discount,2022-11-26 12:30:42.426,2022-11-26 12:30:42.426,0.2777777777777778
10048,2,150000,75000.0,75000.0,60000,30000.0,Interactive_Service,voucher,2022-10-27 10:42:41.307,2022-10-29 14:19:48.830,0.4
10057,1,39000,39000.0,39000.0,15000,15000.0,Financial_Service,voucher,2022-11-16 09:27:12.100,2022-11-16 09:27:12.100,0.38461538461538464
10071,253,38911326,153799.7075098814,73000.0,5060000,20000.0,OnDemand_Service,voucher,2022-10-20 13:02:36.269,2022-11-08 16:00:19.547,0.1300392590064908
10072,84,4759780,56664.04761904762,33000.0,840000,10000.0,OnDemand_Service,voucher,2022-10-20 13:08:08.805,2022-11-11 12:13:11.448,0.17647874481593687
10073,1,50000,50000.0,50000.0,10000,10000.0,Daily_Consumption,voucher,2022-10-31 15:20:32.760,2022-10-31 15:20:32.760,0.2
10135,2,1967800,983900.0,983900.0,40000,20000.0,Goods_Transaction,direct discount,2022-11-03 10:48:59.405,2022-11-22 16:27:53.680,0.02032726903140563
10140,13,180000,13846.153846153846,10000.0,26000,2000.0,Access_Service,voucher,2022-11-08 13:52:22.087,2022-12-11 15:03:34.181,0.14444444444444443
10142,1,249502,249502.0,249502.0,15000,15000.0,Obligation_Payment,voucher,2022-11-30 14:23:30.342,2022-11-30 14:23:30.342,0.06011975855904963
10150,13,200000,15384.615384615385,20000.0,26000,2000.0,Access_Service,voucher,2022-11-04 08:25:54.274,2022-12-06 15:54:52.793,0.13
10154,1,66000,66000.0,66000.0,10000,10000.0,Obligation_Payment,voucher,2022-11-18 09:57:16.127,2022-11-18 09:57:16.127,0.15151515151515152
10159,1,100000,100000.0,100000.0,10000,10000.0,Obligation_Payment,voucher,2022-11-22 15:09:27.685,2022-11-22 15:09:27.685,0.1
10183,3,2324000,774666.6666666666,875000.0,60000,20000.0,Goods_Transaction,direct discount,2022-11-23 17:43:35.838,2022-12-05 15:46:39.409,0.025817555938037865
10184,1,135000,135000.0,135000.0,19000,19000.0,Daily_Consumption,direct discount,2022-11-09 18:49:05.833,2022-11-09 18:49:05.833,0.14074074074074075
10185,13,2102800,161753.84615384616,159000.0,260000,20000.0,Daily_Consumption,direct discount,2022-11-03 16:43:42.947,2022-11-19 18:28:51.874,0.1236446642571809
10187,2,128000,64000.0,64000.0,60000,30000.0,Daily_Consumption,direct discount,2022-11-23 20:01:51.967,2022-11-30 17:03:59.598,0.46875
10193,17,323000,19000.0,19000.0,306000,18000.0,Interactive_Service,direct discount,2022-11-02 11:47:42.741,2022-11-12 11:26:14.238,0.9473684210526315
10194,32,13539769,423117.78125,178175.0,1600000,50000.0,Obligation_Payment,voucher,2022-10-29 10:13:14.379,2022-11-28 21:05:28.145,0.1181704060091424
10195,265,155097344,585272.996226415,273428.0,13250000,50000.0,Obligation_Payment,voucher,2022-10-27 18:19:50.988,2022-11-28 22:14:21.555,0.08543021858581924
10196,5,1665838,333167.6,201998.0,150000,30000.0,Obligation_Payment,voucher,2022-11-08 12:56:24.470,2022-11-26 19:57:12.362,0.09004477025977316
10197,32,18691640,584113.75,407357.5,2240000,70000.0,Obligation_Payment,voucher,2022-10-30 20:06:17.018,2022-11-23 16:46:19.260,0.1198396716392997
10198,1,182000,182000.0,182000.0,15000,15000.0,Goods_Transaction,direct discount,2022-11-09 09:07:56.944,2022-11-09 09:07:56.944,0.08241758241758242
10199,4,1498000,374500.0,409500.0,80000,20000.0,Goods_Transaction,direct discount,2022-11-09 12:40:32.013,2022-11-20 08:27:54.563,0.0534045393858478
10220,1,160142,160142.0,160142.0,15000,15000.0,Goods_Transaction,voucher,2022-11-14 19:26:50.181,2022-11-14 19:26:50.181,0.09366687065229609
10249,1478,1030757935,697400.49729364,404499.0,73900000,50000.0,Obligation_Payment,voucher,2022-11-01 10:53:58.686,2022-12-31 07:46:11.437,0.07169481552426758
10286,27,6076000,225037.03703703705,210000.0,2322000,86000.0,Unknown_Group,direct discount,2022-12-09 14:03:21.308,2022-12-30 17:42:44.603,0.38215931533903885
10290,12,802000,66833.33333333333,44500.0,120000,10000.0,Daily_Consumption,direct discount,2022-11-17 20:43:45.081,2022-12-29 20:11:43.294,0.14962593516209477
10293,16,506700,31668.75,19100.0,288000,18000.0,Goods_Transaction,voucher,2022-11-06 19:41:33.060,2022-11-25 20:56:51.433,0.5683836589698046
10306,4,200000,50000.0,50000.0,160000,40000.0,Interactive_Service,direct discount,2022-11-04 16:26:17.704,2022-11-11 07:51:56.089,0.8
10347,16,686500,42906.25,38000.0,400000,25000.0,Interactive_Service,voucher,2022-11-07 19:35:13.944,2022-12-13 21:32:17.906,0.5826656955571741
10348,7,268000,38285.71428571428,32000.0,68000,9714.285714285714,Daily_Consumption,direct discount,2022-11-08 12:12:04.179,2022-12-04 10:50:45.183,0.2537313432835821
10356,1,57992,57992.0,57992.0,20000,20000.0,Obligation_Payment,voucher,2022-11-07 20:23:47.445,2022-11-07 20:23:47.445,0.34487515519381984
10358,2,100000,50000.0,50000.0,30000,15000.0,Goods_Transaction,voucher,2022-11-09 00:38:22.337,2022-11-11 22:00:02.475,0.3
10359,1,177130,177130.0,177130.0,20000,20000.0,Goods_Transaction,voucher,2022-11-11 21:22:18.689,2022-11-11 21:22:18.689,0.11291142099023316
10360,5,496074,99214.8,59800.0,75000,15000.0,Goods_Transaction,voucher,2022-11-03 12:18:46.825,2022-11-11 22:41:05.071,0.15118712127626122
10390,2,230000,115000.0,115000.0,50000,25000.0,Unknown_Group,direct discount,2022-11-17 11:20:50.149,2022-11-21 13:10:47.085,0.21739130434782608
10391,7,523000,74714.28571428571,76000.0,280000,40000.0,Interactive_Service,voucher,2022-11-11 13:07:13.437,2022-11-30 10:48:05.058,0.5353728489483748
10396,31,31000,1000.0,1000.0,30690,990.0,Goods_Transaction,voucher,2022-11-02 16:42:43.093,2022-12-31 02:21:02.981,0.99
10398,31,3533279,113976.74193548386,95000.0,465000,15000.0,Goods_Transaction,voucher,2022-11-07 18:11:17.558,2022-11-12 12:09:19.409,0.1316057973344307
10399,9,528000,58666.666666666664,30000.0,189000,21000.0,Internal_Service,voucher,2022-11-15 11:10:29.571,2022-11-22 11:48:32.974,0.35795454545454547
10404,11,2683000,243909.0909090909,161000.0,275000,25000.0,Unknown_Group,direct discount,2022-11-06 09:57:33.915,2022-11-09 21:02:57.640,0.10249720462169214
10406,2,53680000,26840000.0,26840000.0,1000000,500000.0,Goods_Transaction,direct discount,2022-12-09 15:41:45.680,2022-12-31 17:59:16.738,0.018628912071535022
10413,10,3044000,304400.0,200000.0,400000,40000.0,Interactive_Service,direct discount,2022-11-09 09:02:31.496,2022-11-16 18:01:27.523,0.1314060446780552
10414,13,6483072,498697.8461538461,420000.0,650000,50000.0,Mobility_Service,direct discount,2022-11-09 13:06:05.803,2022-12-29 09:45:59.439,0.10026111078204901
10425,14,1660000,118571.42857142857,125000.0,834000,59571.42857142857,Unknown_Group,direct discount,2022-11-19 19:17:18.530,2022-11-28 15:16:59.663,0.5024096385542168
10429,1,35000,35000.0,35000.0,15000,15000.0,Daily_Consumption,direct discount,2022-11-19 12:03:52.788,2022-11-19 12:03:52.788,0.42857142857142855
10431,4,1068300,267075.0,118500.0,60000,15000.0,Goods_Transaction,direct discount,2022-11-21 15:31:52.160,2022-11-26 10:39:31.142,0.05616399887672002
10433,47,14380041,305958.3191489362,100000.0,940000,20000.0,Goods_Transaction,voucher,2022-11-08 15:25:04.226,2022-11-14 14:00:29.162,0.06536838107763392
10434,6,1800000,300000.0,300000.0,180000,30000.0,Interactive_Service,direct discount,2022-11-15 22:31:36.924,2022-11-28 20:06:38.904,0.1
10436,4,200000,50000.0,50000.0,60000,15000.0,Daily_Consumption,direct discount,2022-11-16 14:48:26.671,2022-12-14 07:35:39.776,0.3
10440,1,326900,326900.0,326900.0,20000,20000.0,Goods_Transaction,direct discount,2022-12-15 19:03:23.783,2022-12-15 19:03:23.783,0.06118078923218109
10441,1,704500,704500.0,704500.0,25000,25000.0,Goods_Transaction,direct discount,2022-12-11 00:20:54.437,2022-12-11 00:20:54.437,0.035486160397444996
10443,92,28449609,309234.8804347826,204911.5,4600000,50000.0,Obligation_Payment,direct discount,2022-11-10 12:31:30.163,2022-12-31 17:25:13.283,0.16168939263804996
10475,1,80000,80000.0,80000.0,17000,17000.0,Unknown_Group,direct discount,2022-12-06 11:01:00.831,2022-12-06 11:01:00.831,0.2125
10478,1,40000,40000.0,40000.0,10000,10000.0,Goods_Transaction,voucher,2022-12-11 15:18:00.956,2022-12-11 15:18:00.956,0.25
10480,8,950000,118750.0,100000.0,240000,30000.0,Interactive_Service,direct discount,2022-11-16 07:55:18.945,2022-11-30 13:25:23.464,0.25263157894736843
10487,1,430000,430000.0,430000.0,10000,10000.0,Goods_Transaction,voucher,2022-12-09 13:59:07.209,2022-12-09 13:59:07.209,0.023255813953488372
10488,4,70000,17500.0,20000.0,20000,5000.0,Access_Service,voucher,2022-12-03 12:26:22.725,2022-12-07 11:57:47.464,0.2857142857142857
10493,2,664000,332000.0,332000.0,40000,20000.0,Goods_Transaction,direct discount,2022-12-20 19:52:42.882,2022-12-31 15:27:04.510,0.060240963855421686
10494,5,1216000,243200.0,57000.0,100000,20000.0,Interactive_Service,direct discount,2022-11-17 09:37:31.096,2022-11-29 12:50:19.398,0.08223684210526316
10497,2,440000,220000.0,220000.0,40000,20000.0,Goods_Transaction,voucher,2022-12-04 10:54:45.021,2022-12-08 14:41:32.314,0.09090909090909091
10498,1,390200,390200.0,390200.0,20000,20000.0,Goods_Transaction,direct discount,2022-12-19 01:10:05.469,2022-12-19 01:10:05.469,0.051255766273705795
10511,1,167394,167394.0,167394.0,10000,10000.0,Goods_Transaction,voucher,2022-11-23 19:17:17.868,2022-11-23 19:17:17.868,0.05973929770481618
10523,1,15000,15000.0,15000.0,5000,5000.0,Access_Service,voucher,2022-12-26 11:28:20.524,2022-12-26 11:28:20.524,0.3333333333333333
10524,47,810000,17234.042553191488,20000.0,94000,2000.0,Access_Service,voucher,2022-12-06 11:18:24.578,2022-12-28 20:39:37.465,0.11604938271604938
10526,3,391849,130616.33333333333,158030.0,45000,15000.0,Obligation_Payment,voucher,2022-12-07 09:54:46.976,2022-12-21 09:02:55.480,0.11484015526388992
10528,1,50000,50000.0,50000.0,20000,20000.0,Goods_Transaction,voucher,2022-12-30 18:46:43.738,2022-12-30 18:46:43.738,0.4
10532,2,65552,32776.0,32776.0,30000,15000.0,Goods_Transaction,voucher,2022-12-08 12:26:47.105,2022-12-08 15:28:31.732,0.45765194044422747
10533,1,32000,32000.0,32000.0,15000,15000.0,OnDemand_Service,voucher,2022-12-08 15:59:32.803,2022-12-08 15:59:32.803,0.46875
10536,1,50000,50000.0,50000.0,20000,20000.0,Goods_Transaction,voucher,2022-12-07 13:34:45.712,2022-12-07 13:34:45.712,0.4
10540,47,740000,15744.68085106383,20000.0,94000,2000.0,Access_Service,voucher,2022-12-06 13:03:05.985,2022-12-28 13:35:59.219,0.12702702702702703
10548,1,400000,400000.0,400000.0,10000,10000.0,Obligation_Payment,voucher,2022-12-20 16:56:21.054,2022-12-20 16:56:21.054,0.025
10552,2,224000,112000.0,112000.0,20000,10000.0,OnDemand_Service,voucher,2022-12-23 16:49:37.312,2022-12-25 12:17:42.787,0.08928571428571429
10602,1,170100,170100.0,170100.0,30000,30000.0,Daily_Consumption,direct discount,2022-12-24 20:57:08.674,2022-12-24 20:57:08.674,0.1763668430335097
10603,3,3060715,1020238.3333333334,867600.0,75000,25000.0,Goods_Transaction,voucher,2022-12-04 19:50:37.376,2022-12-21 10:22:52.332,0.02450407829543097
10606,7,7000,1000.0,1000.0,6993,999.0,Goods_Transaction,voucher,2022-12-01 13:13:22.001,2022-12-25 03:53:08.610,0.999
10608,31,520000,16774.1935483871,20000.0,93000,3000.0,Access_Service,voucher,2022-12-09 04:55:36.344,2022-12-27 20:24:34.467,0.17884615384615385
10609,4,43000,10750.0,10000.0,20000,5000.0,Access_Service,voucher,2022-12-12 17:51:25.114,2022-12-22 15:52:17.138,0.46511627906976744
10610,1,442843,442843.0,442843.0,25000,25000.0,Obligation_Payment,voucher,2022-12-12 23:00:23.173,2022-12-12 23:00:23.173,0.056453415770374604
10619,1,36000,36000.0,36000.0,15000,15000.0,Goods_Transaction,voucher,2022-12-18 19:33:42.345,2022-12-18 19:33:42.345,0.4166666666666667
10625,1,50000,50000.0,50000.0,20000,20000.0,Goods_Transaction,voucher,2022-12-11 13:36:26.986,2022-12-11 13:36:26.986,0.4
10632,184,94513000,513657.60869565216,334966.5,9200000,50000.0,Obligation_Payment,voucher,2022-11-29 18:46:41.819,2022-12-27 22:41:48.287,0.09734110651444774
10636,46,12931850,281127.17391304346,259000.0,1150000,25000.0,Unknown_Group,direct discount,2022-12-05 19:54:49.397,2022-12-31 21:39:42.293,0.08892772495814598
10637,44,7642000,173681.81818181818,125000.0,1879000,42704.545454545456,Unknown_Group,direct discount,2022-12-08 20:47:22.303,2022-12-31 21:29:05.416,0.2458780423972782
10641,1,57000,57000.0,57000.0,33000,33000.0,Daily_Consumption,direct discount,2022-12-11 10:55:00.998,2022-12-11 10:55:00.998,0.5789473684210527
10646,3,615600,205200.0,149000.0,90000,30000.0,Goods_Transaction,direct discount,2022-12-13 13:02:45.401,2022-12-31 13:06:13.459,0.14619883040935672
10669,1,22000,22000.0,22000.0,10000,10000.0,Internal_Service,voucher,2022-12-13 09:47:05.102,2022-12-13 09:47:05.102,0.45454545454545453
10670,109,7129500,65408.25688073395,57000.0,4360000,40000.0,Interactive_Service,direct discount,2022-12-07 10:38:57.349,2022-12-31 22:34:16.307,0.6115435865067677
10675,153,15192700,99298.69281045752,95000.0,13770000,90000.0,Interactive_Service,direct discount,2022-12-09 16:46:01.511,2022-12-22 16:49:33.430,0.9063563421906573
10677,13,2100000,161538.46153846153,100000.0,390000,30000.0,Interactive_Service,direct discount,2022-12-09 11:40:16.150,2022-12-25 20:23:10.195,0.18571428571428572
10678,1,95000,95000.0,95000.0,45000,45000.0,Interactive_Service,direct discount,2022-12-11 17:30:34.990,2022-12-11 17:30:34.990,0.47368421052631576
10692,1,42000,42000.0,42000.0,5000,5000.0,Access_Service,voucher,2022-12-21 21:12:59.992,2022-12-21 21:12:59.992,0.11904761904761904
10712,1,12000,12000.0,12000.0,5000,5000.0,Internal_Service,voucher,2022-12-13 11:36:09.605,2022-12-13 11:36:09.605,0.4166666666666667
10759,1,50000,50000.0,50000.0,10000,10000.0,Goods_Transaction,voucher,2022-12-29 23:10:18.131,2022-12-29 23:10:18.131,0.2
10831,3,525458,175152.66666666666,125458.0,150000,50000.0,Obligation_Payment,voucher,2022-12-28 17:42:34.423,2022-12-31 09:14:02.276,0.2854652512665142
